Date,Hour,Minute,Volume
20170123,8,15,23306.40
20170123,8,30,23459.80
20170123,8,45,23745.60
20170123,9,0,23948.00
20170123,9,15,24100.50
20170123,9,30,24170.60
20170123,9,45,24057.60
20170123,10,0,23943.30
20170123,10,15,23767.00
20170123,10,30,24019.60
20170123,10,45,24027.30
20170123,11,0,24021.60
20170123,11,15,24019.70
20170123,11,30,24136.80
20170123,11,45,24126.60
20170123,12,0,24109.70
20170123,12,15,24239.80
20170123,12,30,24219.80
20170123,12,45,23990.60
20170123,13,0,24145.50
20170123,13,15,24386.70
20170123,13,30,24362.50
20170123,13,45,23992.30
20170123,14,0,23546.80
20170123,14,15,23658.80
20170123,14,30,23733.10
20170123,14,45,23663.20
20170123,15,0,23537.70
20170123,15,15,23348.10
20170123,15,30,23255.00
20170123,15,45,23248.30
20170123,16,0,23455.40
20170123,16,15,23644.20
20170123,16,30,24098.30
20170123,16,45,24841.20
20170123,17,0,25194.30
20170123,17,15,25316.60
20170123,17,30,25251.40
20170123,17,45,25138.90
20170123,18,0,24856.80
20170123,18,15,24744.60
20170123,18,30,24835.60
20170123,18,45,24879.30
20170123,19,0,24588.20
20170123,19,15,24592.60
20170123,19,30,24702.10
20170123,19,45,24603.20
20170123,20,0,24343.50
20170123,20,15,24191.40
20170123,20,30,23754.70
20170123,20,45,23884.20
20170123,21,0,23365.20
20170123,21,15,22772.60
20170123,21,30,22225.70
20170123,21,45,21859.80
20170123,22,0,21306.00
20170123,22,15,21138.40
20170123,22,30,20991.50
20170123,22,45,20512.30
20170123,23,0,20018.90
20170123,23,15,19653.70
20170123,23,30,19549.10
20170123,23,45,19247.30
20170123,24,0,18775.70
20170124,0,15,18706.80
20170124,0,30,18602.30
20170124,0,45,18380.70
20170124,1,0,18191.00
20170124,1,15,17915.20
20170124,1,30,17777.00
20170124,1,45,17788.70
20170124,2,0,17549.20
20170124,2,15,17425.80
20170124,2,30,17394.60
20170124,2,45,17538.20
20170124,3,0,17573.20
20170124,3,15,17572.20
20170124,3,30,17563.40
20170124,3,45,17487.30
20170124,4,0,17627.60
20170124,4,15,17965.60
20170124,4,30,18016.70
20170124,4,45,18195.20
20170124,5,0,18199.80
20170124,5,15,18505.70
20170124,5,30,18653.40
20170124,5,45,19006.60
20170124,6,0,19525.10
20170124,6,15,20723.60
20170124,6,30,21290.90
20170124,6,45,21824.10
20170124,7,0,22453.20
20170124,7,15,22995.60
20170124,7,30,23027.60
20170124,7,45,23015.00
20170124,8,0,23379.60
20170124,8,15,23711.70
20170124,8,30,23961.00
20170124,8,45,24219.10
20170124,9,0,24303.90
20170124,9,15,24428.50
20170124,9,30,24466.20
20170124,9,45,24732.20
20170124,10,0,24547.10
20170124,10,15,24418.00
20170124,10,30,24616.50
20170124,10,45,24884.50
20170124,11,0,24790.70
20170124,11,15,24786.10
20170124,11,30,24977.60
20170124,11,45,24870.20
20170124,12,0,24967.30
20170124,12,15,24993.40
20170124,12,30,24939.70
20170124,12,45,24801.00
20170124,13,0,25161.60
20170124,13,15,25492.50
20170124,13,30,25401.10
20170124,13,45,24972.90
20170124,14,0,24503.20
20170124,14,15,24677.90
20170124,14,30,24732.20
20170124,14,45,24769.60
20170124,15,0,24401.70
20170124,15,15,24193.90
20170124,15,30,24302.70
20170124,15,45,24323.80
20170124,16,0,24330.00
20170124,16,15,24354.10
20170124,16,30,24711.60
20170124,16,45,25105.40
20170124,17,0,25303.50
20170124,17,15,25295.00
20170124,17,30,25109.50
20170124,17,45,25125.20
20170124,18,0,24941.40
20170124,18,15,24789.70
20170124,18,30,24656.90
20170124,18,45,24852.50
20170124,19,0,24747.60
20170124,19,15,24678.10
20170124,19,30,24740.70
20170124,19,45,24355.40
20170124,20,0,24286.30
20170124,20,15,24228.60
20170124,20,30,23933.40
20170124,20,45,23737.20
20170124,21,0,23436.80
20170124,21,15,22732.50
20170124,21,30,22530.30
20170124,21,45,21930.30
20170124,22,0,21290.40
20170124,22,15,21053.60
20170124,22,30,20769.30
20170124,22,45,20678.60
20170124,23,0,20180.90
20170124,23,15,19659.30
20170124,23,30,19436.20
20170124,23,45,19086.20
20170124,24,0,18767.80
20170125,0,15,18632.20
20170125,0,30,18346.10
20170125,0,45,18085.90
20170125,1,0,18102.90
20170125,1,15,17859.60
20170125,1,30,17789.80
20170125,1,45,17854.40
20170125,2,0,17539.00
20170125,2,15,17488.30
20170125,2,30,17470.70
20170125,2,45,17526.90
20170125,3,0,17551.30
20170125,3,15,17480.30
20170125,3,30,17469.40
20170125,3,45,17469.20
20170125,4,0,17514.00
20170125,4,15,17610.30
20170125,4,30,18032.80
20170125,4,45,18049.50
20170125,5,0,18332.60
20170125,5,15,18778.90
20170125,5,30,18856.60
20170125,5,45,19070.90
20170125,6,0,19683.50
20170125,6,15,20547.90
20170125,6,30,21248.70
20170125,6,45,21738.00
20170125,7,0,22292.70
20170125,7,15,22695.60
20170125,7,30,22956.20
20170125,7,45,22965.40
20170125,8,0,23201.10
20170125,8,15,23754.10
20170125,8,30,23909.70
20170125,8,45,24042.60
20170125,9,0,24087.50
20170125,9,15,24311.20
20170125,9,30,24452.00
20170125,9,45,24462.10
20170125,10,0,24326.10
20170125,10,15,24141.80
20170125,10,30,24366.60
20170125,10,45,24394.90
20170125,11,0,24681.30
20170125,11,15,24594.70
20170125,11,30,24750.20
20170125,11,45,24696.70
20170125,12,0,24589.90
20170125,12,15,24663.70
20170125,12,30,24704.30
20170125,12,45,24780.50
20170125,13,0,24953.40
20170125,13,15,25331.90
20170125,13,30,24991.40
20170125,13,45,24941.00
20170125,14,0,24486.00
20170125,14,15,24468.70
20170125,14,30,24587.20
20170125,14,45,24569.40
20170125,15,0,24257.10
20170125,15,15,24145.20
20170125,15,30,24182.70
20170125,15,45,24233.60
20170125,16,0,24100.20
20170125,16,15,24108.20
20170125,16,30,24434.50
20170125,16,45,24841.90
20170125,17,0,25269.40
20170125,17,15,25252.40
20170125,17,30,25060.50
20170125,17,45,25138.70
20170125,18,0,24818.70
20170125,18,15,24772.00
20170125,18,30,24790.40
20170125,18,45,24824.10
20170125,19,0,24787.20
20170125,19,15,24744.20
20170125,19,30,24734.50
20170125,19,45,24655.10
20170125,20,0,24386.00
20170125,20,15,24146.00
20170125,20,30,24017.60
20170125,20,45,23688.10
20170125,21,0,23226.10
20170125,21,15,22772.70
20170125,21,30,22519.10
20170125,21,45,21844.70
20170125,22,0,21399.00
20170125,22,15,21162.10
20170125,22,30,21033.00
20170125,22,45,20619.80
20170125,23,0,20220.70
20170125,23,15,19772.60
20170125,23,30,19646.50
20170125,23,45,19247.10
20170125,24,0,18993.40
20170126,0,15,18618.30
20170126,0,30,18519.80
20170126,0,45,18299.50
20170126,1,0,18249.20
20170126,1,15,17920.80
20170126,1,30,18008.90
20170126,1,45,17968.10
20170126,2,0,17875.10
20170126,2,15,17706.00
20170126,2,30,17797.00
20170126,2,45,17953.00
20170126,3,0,17764.70
20170126,3,15,17660.50
20170126,3,30,17559.90
20170126,3,45,17579.50
20170126,4,0,17751.50
20170126,4,15,17893.70
20170126,4,30,18125.50
20170126,4,45,18126.80
20170126,5,0,18331.20
20170126,5,15,18728.40
20170126,5,30,18798.30
20170126,5,45,19103.70
20170126,6,0,19444.60
20170126,6,15,20516.80
20170126,6,30,21122.10
20170126,6,45,21632.20
20170126,7,0,22210.40
20170126,7,15,22529.10
20170126,7,30,22673.50
20170126,7,45,22725.70
20170126,8,0,23063.60
20170126,8,15,23359.20
20170126,8,30,23660.80
20170126,8,45,23944.40
20170126,9,0,24043.50
20170126,9,15,23984.10
20170126,9,30,24273.10
20170126,9,45,24230.20
20170126,10,0,24035.80
20170126,10,15,23699.90
20170126,10,30,24040.00
20170126,10,45,24124.00
20170126,11,0,24126.80
20170126,11,15,24241.40
20170126,11,30,24123.00
20170126,11,45,24282.60
20170126,12,0,24034.80
20170126,12,15,23998.50
20170126,12,30,23950.80
20170126,12,45,24076.00
20170126,13,0,24145.90
20170126,13,15,24356.20
20170126,13,30,24306.40
20170126,13,45,23983.20
20170126,14,0,23488.80
20170126,14,15,23775.40
20170126,14,30,23743.60
20170126,14,45,23747.10
20170126,15,0,23553.90
20170126,15,15,23305.70
20170126,15,30,23346.90
20170126,15,45,23421.50
20170126,16,0,23385.20
20170126,16,15,23546.30
20170126,16,30,23964.60
20170126,16,45,24443.00
20170126,17,0,24991.30
20170126,17,15,25019.30
20170126,17,30,25139.70
20170126,17,45,24934.00
20170126,18,0,24940.80
20170126,18,15,24867.20
20170126,18,30,24984.10
20170126,18,45,24752.90
20170126,19,0,24873.50
20170126,19,15,24743.10
20170126,19,30,24900.10
20170126,19,45,24584.40
20170126,20,0,24476.60
20170126,20,15,24247.20
20170126,20,30,23951.00
20170126,20,45,23581.60
20170126,21,0,23528.00
20170126,21,15,23082.10
20170126,21,30,22446.90
20170126,21,45,22071.80
20170126,22,0,21434.90
20170126,22,15,21234.60
20170126,22,30,21140.30
20170126,22,45,20739.50
20170126,23,0,20337.50
20170126,23,15,19989.10
20170126,23,30,19610.60
20170126,23,45,19510.70
20170126,24,0,19030.70
20170127,0,15,18928.20
20170127,0,30,18700.50
20170127,0,45,18577.90
20170127,1,0,18181.10
20170127,1,15,18373.90
20170127,1,30,18102.50
20170127,1,45,18113.70
20170127,2,0,17744.80
20170127,2,15,17697.90
20170127,2,30,17787.90
20170127,2,45,17884.20
20170127,3,0,17882.30
20170127,3,15,17833.30
20170127,3,30,17887.50
20170127,3,45,17857.40
20170127,4,0,17984.70
20170127,4,15,18188.80
20170127,4,30,18152.30
20170127,4,45,18253.30
20170127,5,0,18578.50
20170127,5,15,18759.20
20170127,5,30,19197.30
20170127,5,45,19320.10
20170127,6,0,19744.70
20170127,6,15,20718.50
20170127,6,30,21601.50
20170127,6,45,21989.30
20170127,7,0,22832.30
20170127,7,15,22887.80
20170127,7,30,23268.30
20170127,7,45,23297.00
20170127,8,0,23585.50
20170127,8,15,23993.80
20170127,8,30,24107.80
20170127,8,45,24288.00
20170127,9,0,24454.40
20170127,9,15,24558.50
20170127,9,30,24493.80
20170127,9,45,24360.90
20170127,10,0,24258.10
20170127,10,15,24041.70
20170127,10,30,24236.40
20170127,10,45,24274.70
20170127,11,0,24201.40
20170127,11,15,24213.60
20170127,11,30,24420.30
20170127,11,45,24200.60
20170127,12,0,24135.90
20170127,12,15,24130.20
20170127,12,30,24129.40
20170127,12,45,24011.80
20170127,13,0,24120.30
20170127,13,15,24449.90
20170127,13,30,24184.80
20170127,13,45,23873.50
20170127,14,0,23545.50
20170127,14,15,23688.30
20170127,14,30,23615.90
20170127,14,45,23506.40
20170127,15,0,23576.30
20170127,15,15,23199.70
20170127,15,30,23189.30
20170127,15,45,23168.60
20170127,16,0,23291.10
20170127,16,15,23307.70
20170127,16,30,23695.70
20170127,16,45,24067.50
20170127,17,0,24926.10
20170127,17,15,24861.00
20170127,17,30,25029.30
20170127,17,45,24807.80
20170127,18,0,24612.50
20170127,18,15,24435.40
20170127,18,30,24534.90
20170127,18,45,24491.40
20170127,19,0,24423.90
20170127,19,15,24542.00
20170127,19,30,24412.80
20170127,19,45,24241.20
20170127,20,0,23843.00
20170127,20,15,23796.00
20170127,20,30,23690.40
20170127,20,45,23320.10
20170127,21,0,23110.90
20170127,21,15,22631.30
20170127,21,30,22143.00
20170127,21,45,21654.30
20170127,22,0,21033.40
20170127,22,15,21005.00
20170127,22,30,20776.10
20170127,22,45,20598.30
20170127,23,0,20266.30
20170127,23,15,19778.30
20170127,23,30,19468.40
20170127,23,45,19235.50
20170127,24,0,18936.90
20170128,0,15,18575.30
20170128,0,30,18450.30
20170128,0,45,18161.70
20170128,1,0,18086.50
20170128,1,15,17926.80
20170128,1,30,17769.50
20170128,1,45,17699.50
20170128,2,0,17449.30
20170128,2,15,17397.90
20170128,2,30,17429.80
20170128,2,45,17441.70
20170128,3,0,17360.80
20170128,3,15,17359.50
20170128,3,30,17327.60
20170128,3,45,17448.20
20170128,4,0,17225.80
20170128,4,15,17147.60
20170128,4,30,17193.40
20170128,4,45,17248.50
20170128,5,0,17448.70
20170128,5,15,17470.50
20170128,5,30,17513.30
20170128,5,45,17557.40
20170128,6,0,17825.90
20170128,6,15,18526.50
20170128,6,30,18802.90
20170128,6,45,18981.40
20170128,7,0,19028.10
20170128,7,15,19216.60
20170128,7,30,19285.10
20170128,7,45,19314.70
20170128,8,0,19536.30
20170128,8,15,19965.30
20170128,8,30,20241.70
20170128,8,45,20621.30
20170128,9,0,20868.20
20170128,9,15,21125.40
20170128,9,30,21267.00
20170128,9,45,21492.20
20170128,10,0,21366.30
20170128,10,15,21653.10
20170128,10,30,21710.80
20170128,10,45,21915.10
20170128,11,0,21826.90
20170128,11,15,21854.40
20170128,11,30,21797.20
20170128,11,45,21843.20
20170128,12,0,21612.80
20170128,12,15,21542.10
20170128,12,30,21596.50
20170128,12,45,21261.80
20170128,13,0,21525.90
20170128,13,15,21684.30
20170128,13,30,21534.90
20170128,13,45,21171.60
20170128,14,0,20778.80
20170128,14,15,20805.70
20170128,14,30,20627.90
20170128,14,45,20476.00
20170128,15,0,20479.10
20170128,15,15,20396.80
20170128,15,30,20331.10
20170128,15,45,20311.10
20170128,16,0,20562.90
20170128,16,15,20473.40
20170128,16,30,20950.20
20170128,16,45,21261.40
20170128,17,0,21937.50
20170128,17,15,22102.00
20170128,17,30,22230.20
20170128,17,45,21887.40
20170128,18,0,21954.10
20170128,18,15,22006.10
20170128,18,30,22095.50
20170128,18,45,22023.60
20170128,19,0,21952.00
20170128,19,15,21862.20
20170128,19,30,21705.50
20170128,19,45,21826.00
20170128,20,0,21445.10
20170128,20,15,21355.90
20170128,20,30,21167.20
20170128,20,45,20755.40
20170128,21,0,20531.00
20170128,21,15,20248.00
20170128,21,30,19828.90
20170128,21,45,19404.50
20170128,22,0,19159.30
20170128,22,15,19070.00
20170128,22,30,18725.70
20170128,22,45,18564.60
20170128,23,0,18228.00
20170128,23,15,17901.50
20170128,23,30,17706.80
20170128,23,45,17338.40
20170128,24,0,17033.80
20170129,0,15,16892.90
20170129,0,30,16538.20
20170129,0,45,16506.90
20170129,1,0,16329.90
20170129,1,15,16095.10
20170129,1,30,15976.50
20170129,1,45,15895.10
20170129,2,0,15860.10
20170129,2,15,15867.90
20170129,2,30,15696.60
20170129,2,45,15495.90
20170129,3,0,15616.40
20170129,3,15,15666.40
20170129,3,30,15628.10
20170129,3,45,15411.30
20170129,4,0,15525.00
20170129,4,15,15568.20
20170129,4,30,15717.90
20170129,4,45,15551.60
20170129,5,0,15622.00
20170129,5,15,15668.70
20170129,5,30,15768.40
20170129,5,45,15621.70
20170129,6,0,15845.10
20170129,6,15,16017.90
20170129,6,30,16357.90
20170129,6,45,16384.20
20170129,7,0,16264.90
20170129,7,15,16305.20
20170129,7,30,16364.80
20170129,7,45,16481.20
20170129,8,0,16657.80
20170129,8,15,16936.20
20170129,8,30,17178.20
20170129,8,45,17593.20
20170129,9,0,17770.60
20170129,9,15,18065.50
20170129,9,30,18066.20
20170129,9,45,18367.80
20170129,10,0,18507.10
20170129,10,15,18633.00
20170129,10,30,18753.20
20170129,10,45,18685.30
20170129,11,0,18910.20
20170129,11,15,18934.40
20170129,11,30,18968.30
20170129,11,45,18843.00
20170129,12,0,18852.70
20170129,12,15,18855.40
20170129,12,30,18966.10
20170129,12,45,18891.70
20170129,13,0,18942.00
20170129,13,15,19212.50
20170129,13,30,19034.80
20170129,13,45,18883.80
20170129,14,0,18784.10
20170129,14,15,18703.90
20170129,14,30,18497.90
20170129,14,45,18569.40
20170129,15,0,18492.00
20170129,15,15,18368.30
20170129,15,30,18336.10
20170129,15,45,18372.80
20170129,16,0,18098.00
20170129,16,15,18544.60
20170129,16,30,18900.70
20170129,16,45,19264.10
20170129,17,0,20006.10
20170129,17,15,20405.90
20170129,17,30,20495.60
20170129,17,45,20299.10
20170129,18,0,20349.70
20170129,18,15,20580.00
20170129,18,30,20544.80
20170129,18,45,20560.30
20170129,19,0,20549.10
20170129,19,15,20612.00
20170129,19,30,20710.10
20170129,19,45,20701.90
20170129,20,0,20493.70
20170129,20,15,20461.30
20170129,20,30,20029.80
20170129,20,45,19952.80
20170129,21,0,19646.50
20170129,21,15,19554.10
20170129,21,30,19121.00
20170129,21,45,18794.30
20170129,22,0,18774.30
20170129,22,15,18580.30
20170129,22,30,18273.10
20170129,22,45,18199.10
20170129,23,0,17792.20
20170129,23,15,17538.70
20170129,23,30,17092.50
20170129,23,45,16999.20
20170129,24,0,16751.70
20170130,0,15,16630.50
20170130,0,30,16534.50
20170130,0,45,16474.00
20170130,1,0,16263.70
20170130,1,15,16157.40
20170130,1,30,16097.40
20170130,1,45,16398.00
20170130,2,0,16099.20
20170130,2,15,16106.30
20170130,2,30,16143.10
20170130,2,45,16263.90
20170130,3,0,16327.10
20170130,3,15,16563.70
20170130,3,30,16478.90
20170130,3,45,16483.30
20170130,4,0,16617.10
20170130,4,15,16854.70
20170130,4,30,16927.10
20170130,4,45,16987.70
20170130,5,0,17213.00
20170130,5,15,17306.40
20170130,5,30,17878.50
20170130,5,45,18210.20
20170130,6,0,18944.50
20170130,6,15,19866.90
20170130,6,30,20804.50
20170130,6,45,21252.70
20170130,7,0,21822.20
20170130,7,15,22229.80
20170130,7,30,22397.60
20170130,7,45,22592.10
20170130,8,0,23072.50
20170130,8,15,23524.80
20170130,8,30,23642.20
20170130,8,45,23951.70
20170130,9,0,24064.60
20170130,9,15,24104.40
20170130,9,30,24211.90
20170130,9,45,24210.10
20170130,10,0,23844.20
20170130,10,15,23643.10
20170130,10,30,24000.10
20170130,10,45,24041.40
20170130,11,0,24152.00
20170130,11,15,24057.00
20170130,11,30,24030.30
20170130,11,45,23835.50
20170130,12,0,24102.40
20170130,12,15,23965.10
20170130,12,30,24086.00
20170130,12,45,24076.50
20170130,13,0,24019.10
20170130,13,15,24428.20
20170130,13,30,24116.40
20170130,13,45,23972.00
20170130,14,0,23389.60
20170130,14,15,23713.10
20170130,14,30,23630.80
20170130,14,45,23567.60
20170130,15,0,23268.70
20170130,15,15,23249.10
20170130,15,30,23142.40
20170130,15,45,23204.20
20170130,16,0,23274.80
20170130,16,15,23133.60
20170130,16,30,23610.50
20170130,16,45,24130.70
20170130,17,0,24684.90
20170130,17,15,24768.30
20170130,17,30,24811.50
20170130,17,45,24704.20
20170130,18,0,24625.10
20170130,18,15,24369.10
20170130,18,30,24547.30
20170130,18,45,24467.40
20170130,19,0,24287.00
20170130,19,15,24254.40
20170130,19,30,24545.30
20170130,19,45,24378.90
20170130,20,0,24133.30
20170130,20,15,23819.40
20170130,20,30,23787.70
20170130,20,45,23350.70
20170130,21,0,23193.30
20170130,21,15,22490.30
20170130,21,30,22174.70
20170130,21,45,21702.10
20170130,22,0,21120.50
20170130,22,15,20753.40
20170130,22,30,20576.70
20170130,22,45,20234.20
20170130,23,0,20062.70
20170130,23,15,19609.20
20170130,23,30,19359.80
20170130,23,45,18942.20
20170130,24,0,18726.90
20170131,0,15,18586.20
20170131,0,30,18293.90
20170131,0,45,18049.90
20170131,1,0,17940.70
20170131,1,15,17782.50
20170131,1,30,17724.00
20170131,1,45,17494.70
20170131,2,0,17587.80
20170131,2,15,17566.70
20170131,2,30,17334.10
20170131,2,45,17335.90
20170131,3,0,17513.00
20170131,3,15,17478.20
20170131,3,30,17390.40
20170131,3,45,17407.80
20170131,4,0,17628.20
20170131,4,15,17616.20
20170131,4,30,17802.20
20170131,4,45,17935.10
20170131,5,0,18238.80
20170131,5,15,18726.40
20170131,5,30,18986.40
20170131,5,45,19225.10
20170131,6,0,19875.00
20170131,6,15,20726.60
20170131,6,30,21370.30
20170131,6,45,21865.60
20170131,7,0,22533.80
20170131,7,15,22618.30
20170131,7,30,23004.80
20170131,7,45,23158.20
20170131,8,0,23488.90
20170131,8,15,23803.80
20170131,8,30,23890.60
20170131,8,45,24144.40
20170131,9,0,24097.30
20170131,9,15,24256.90
20170131,9,30,24320.00
20170131,9,45,24293.30
20170131,10,0,24043.80
20170131,10,15,23729.90
20170131,10,30,24078.10
20170131,10,45,24352.00
20170131,11,0,24210.30
20170131,11,15,24189.70
20170131,11,30,24336.50
20170131,11,45,24357.80
20170131,12,0,24156.80
20170131,12,15,24204.10
20170131,12,30,24456.10
20170131,12,45,24346.60
20170131,13,0,24433.70
20170131,13,15,24601.00
20170131,13,30,24396.70
20170131,13,45,24302.30
20170131,14,0,23614.80
20170131,14,15,23997.90
20170131,14,30,24008.60
20170131,14,45,24090.90
20170131,15,0,23705.00
20170131,15,15,23564.50
20170131,15,30,23428.90
20170131,15,45,23549.70
20170131,16,0,23398.30
20170131,16,15,23517.40
20170131,16,30,23846.70
20170131,16,45,24242.90
20170131,17,0,24912.60
20170131,17,15,24951.00
20170131,17,30,25083.80
20170131,17,45,24836.00
20170131,18,0,24852.20
20170131,18,15,24550.40
20170131,18,30,24738.30
20170131,18,45,24814.40
20170131,19,0,24813.10
20170131,19,15,24733.10
20170131,19,30,24726.80
20170131,19,45,24448.10
20170131,20,0,24247.60
20170131,20,15,24166.90
20170131,20,30,23943.10
20170131,20,45,23721.20
20170131,21,0,23318.80
20170131,21,15,22780.30
20170131,21,30,22370.10
20170131,21,45,21803.10
20170131,22,0,21378.00
20170131,22,15,21107.40
20170131,22,30,20759.60
20170131,22,45,20578.60
20170131,23,0,20253.10
20170131,23,15,19958.10
20170131,23,30,19438.30
20170131,23,45,19147.20
20170131,24,0,18728.80
20170201,0,15,18556.10
20170201,0,30,18320.70
20170201,0,45,18263.40
20170201,1,0,18095.90
20170201,1,15,17890.70
20170201,1,30,17864.30
20170201,1,45,17788.40
20170201,2,0,17619.20
20170201,2,15,17434.40
20170201,2,30,17310.20
20170201,2,45,17432.70
20170201,3,0,17461.40
20170201,3,15,17347.10
20170201,3,30,17606.00
20170201,3,45,17630.20
20170201,4,0,17763.00
20170201,4,15,17687.30
20170201,4,30,18081.00
20170201,4,45,18300.50
20170201,5,0,18354.20
20170201,5,15,18637.80
20170201,5,30,18981.00
20170201,5,45,19162.20
20170201,6,0,19812.90
20170201,6,15,20527.10
20170201,6,30,21286.70
20170201,6,45,21752.00
20170201,7,0,22366.80
20170201,7,15,22701.00
20170201,7,30,22910.70
20170201,7,45,22915.20
20170201,8,0,23300.20
20170201,8,15,23741.20
20170201,8,30,23929.90
20170201,8,45,24103.80
20170201,9,0,24201.00
20170201,9,15,24289.70
20170201,9,30,24449.20
20170201,9,45,24412.50
20170201,10,0,23992.40
20170201,10,15,24049.80
20170201,10,30,24188.70
20170201,10,45,24409.90
20170201,11,0,24315.50
20170201,11,15,24460.50
20170201,11,30,24396.00
20170201,11,45,24517.00
20170201,12,0,24334.10
20170201,12,15,24416.40
20170201,12,30,24415.20
20170201,12,45,24596.00
20170201,13,0,24614.20
20170201,13,15,24894.70
20170201,13,30,24679.00
20170201,13,45,24252.00
20170201,14,0,23913.90
20170201,14,15,24216.20
20170201,14,30,24326.60
20170201,14,45,24129.90
20170201,15,0,23831.20
20170201,15,15,23647.80
20170201,15,30,23611.60
20170201,15,45,23531.30
20170201,16,0,23709.80
20170201,16,15,23687.90
20170201,16,30,23833.50
20170201,16,45,24155.30
20170201,17,0,24794.80
20170201,17,15,24889.40
20170201,17,30,25197.50
20170201,17,45,24851.30
20170201,18,0,24833.10
20170201,18,15,24596.80
20170201,18,30,24722.00
20170201,18,45,24848.20
20170201,19,0,24826.00
20170201,19,15,24648.00
20170201,19,30,24662.50
20170201,19,45,24712.30
20170201,20,0,24395.20
20170201,20,15,24062.40
20170201,20,30,23736.00
20170201,20,45,23850.90
20170201,21,0,23371.70
20170201,21,15,22902.70
20170201,21,30,22369.20
20170201,21,45,21945.70
20170201,22,0,21297.60
20170201,22,15,21057.40
20170201,22,30,20790.60
20170201,22,45,20592.00
20170201,23,0,20093.70
20170201,23,15,19770.80
20170201,23,30,19438.80
20170201,23,45,19184.80
20170201,24,0,18915.30
20170202,0,15,18544.50
20170202,0,30,18539.10
20170202,0,45,18337.40
20170202,1,0,18184.60
20170202,1,15,17826.20
20170202,1,30,17812.50
20170202,1,45,17606.80
20170202,2,0,17558.20
20170202,2,15,17434.10
20170202,2,30,17521.40
20170202,2,45,17559.20
20170202,3,0,17471.30
20170202,3,15,17596.50
20170202,3,30,17461.00
20170202,3,45,17594.20
20170202,4,0,17600.60
20170202,4,15,17839.10
20170202,4,30,17816.80
20170202,4,45,18057.00
20170202,5,0,17990.90
20170202,5,15,18589.40
20170202,5,30,18715.10
20170202,5,45,18969.60
20170202,6,0,19468.90
20170202,6,15,20513.70
20170202,6,30,20989.10
20170202,6,45,21638.00
20170202,7,0,22175.50
20170202,7,15,22452.30
20170202,7,30,22604.30
20170202,7,45,22892.10
20170202,8,0,23244.30
20170202,8,15,23499.60
20170202,8,30,23713.70
20170202,8,45,23830.00
20170202,9,0,24067.90
20170202,9,15,24157.00
20170202,9,30,24070.40
20170202,9,45,24110.90
20170202,10,0,23955.10
20170202,10,15,23669.20
20170202,10,30,23829.50
20170202,10,45,24257.60
20170202,11,0,24193.20
20170202,11,15,24165.50
20170202,11,30,24170.90
20170202,11,45,24276.90
20170202,12,0,24121.90
20170202,12,15,24241.50
20170202,12,30,24089.70
20170202,12,45,24135.10
20170202,13,0,24416.60
20170202,13,15,24559.30
20170202,13,30,24443.50
20170202,13,45,24198.20
20170202,14,0,23751.30
20170202,14,15,23794.70
20170202,14,30,23972.40
20170202,14,45,24100.50
20170202,15,0,23604.50
20170202,15,15,23732.70
20170202,15,30,23620.00
20170202,15,45,23709.60
20170202,16,0,23476.50
20170202,16,15,23636.20
20170202,16,30,23785.60
20170202,16,45,24203.70
20170202,17,0,24568.60
20170202,17,15,24629.20
20170202,17,30,24890.40
20170202,17,45,24723.00
20170202,18,0,24484.40
20170202,18,15,24268.60
20170202,18,30,24479.30
20170202,18,45,24405.00
20170202,19,0,24395.60
20170202,19,15,24371.40
20170202,19,30,24407.00
20170202,19,45,24222.30
20170202,20,0,24125.60
20170202,20,15,24044.40
20170202,20,30,23657.50
20170202,20,45,23446.70
20170202,21,0,23098.00
20170202,21,15,22600.80
20170202,21,30,22131.60
20170202,21,45,21646.50
20170202,22,0,20997.00
20170202,22,15,20854.00
20170202,22,30,20738.90
20170202,22,45,20485.80
20170202,23,0,19998.90
20170202,23,15,19558.70
20170202,23,30,19193.80
20170202,23,45,18858.20
20170202,24,0,18686.30
20170203,0,15,18418.70
20170203,0,30,18350.30
20170203,0,45,18063.50
20170203,1,0,18073.30
20170203,1,15,17818.40
20170203,1,30,17623.50
20170203,1,45,17423.60
20170203,2,0,17377.60
20170203,2,15,17340.90
20170203,2,30,17340.00
20170203,2,45,17437.00
20170203,3,0,17334.90
20170203,3,15,17393.40
20170203,3,30,17304.10
20170203,3,45,17222.80
20170203,4,0,17348.40
20170203,4,15,17467.90
20170203,4,30,17569.60
20170203,4,45,17563.50
20170203,5,0,17780.30
20170203,5,15,18100.30
20170203,5,30,18426.60
20170203,5,45,18810.40
20170203,6,0,19396.60
20170203,6,15,20428.90
20170203,6,30,21108.30
20170203,6,45,21394.20
20170203,7,0,21925.50
20170203,7,15,22271.80
20170203,7,30,22425.60
20170203,7,45,22499.70
20170203,8,0,22816.90
20170203,8,15,23217.70
20170203,8,30,23452.10
20170203,8,45,23495.90
20170203,9,0,23884.90
20170203,9,15,23866.80
20170203,9,30,24092.60
20170203,9,45,24105.40
20170203,10,0,23981.30
20170203,10,15,23848.80
20170203,10,30,23995.00
20170203,10,45,24295.30
20170203,11,0,24189.10
20170203,11,15,24310.20
20170203,11,30,24281.90
20170203,11,45,24398.90
20170203,12,0,24292.10
20170203,12,15,24381.30
20170203,12,30,24238.30
20170203,12,45,24186.70
